Specimen_id,site,Year,Family,Bee,Sex,Date,Period,Flower
8807,BG,1989,Andrenidae,Andrena (Micrandrena) semirugosa brassicae Hirashima,female,06_12,B,Lathyrus japonicus Willd.
8808,BG,1989,Andrenidae,Andrena (Micrandrena) semirugosa brassicae Hirashima,female,06_12,A,Rosa orientalis Dup.
8809,BG,1989,Andrenidae,Andrena (Micrandrena) semirugosa brassicae Hirashima,female,06_12,A,Rosa orientalis Dup.
8810,BG,1989,Andrenidae,Andrena (Micrandrena) semirugosa brassicae Hirashima,female,06_12,A,Anthriscus sylvestris (L.) Hoffm. subsp. Sylvestris
8811,BG,1989,Andrenidae,Andrena (Micrandrena) semirugosa brassicae Hirashima,female,06_12,B,Rosa orientalis Dup.
8812,BG,1989,Andrenidae,Andrena (Micrandrena) semirugosa brassicae Hirashima,female,06_12,B,Rosa orientalis Dup.
8813,BG,1989,Andrenidae,Andrena (Micrandrena) semirugosa brassicae Hirashima,female,06_12,B,Ranunculaceae sp.
8814,BG,1989,Andrenidae,Andrena (Micrandrena) semirugosa brassicae Hirashima,female,06_12,B,Ranunculaceae sp.
8815,BG,1989,Andrenidae,Andrena (Micrandrena) semirugosa brassicae Hirashima,female,06_12,B,Fragaria vesca L.
8817,BG,1989,Andrenidae,Andrena (Micrandrena) semirugosa brassicae Hirashima,female,06_12,B,Rodgersia podophylla A.Gray
8818,BG,1989,Andrenidae,Andrena (Micrandrena) semirugosa brassicae Hirashima,female,06_12,B,Rodgersia podophylla A.Gray
8819,BG,1989,Andrenidae,Andrena (Micrandrena) semirugosa brassicae Hirashima,female,06_12,B,Rodgersia podophylla A.Gray
8820,BG,1989,Andrenidae,Andrena (Micrandrena) semirugosa brassicae Hirashima,female,06_12,B,Rodgersia podophylla A.Gray
8821,BG,1989,Andrenidae,Andrena (Micrandrena) semirugosa brassicae Hirashima,female,06_12,B,Rodgersia podophylla A.Gray
8822,BG,1989,Andrenidae,Andrena (Micrandrena) semirugosa brassicae Hirashima,female,06_12,B,Rodgersia podophylla A.Gray
8823,BG,1989,Andrenidae,Andrena (Micrandrena) semirugosa brassicae Hirashima,female,06_12,B,Rodgersia podophylla A.Gray
8824,BG,1989,Andrenidae,Andrena (Micrandrena) semirugosa brassicae Hirashima,female,06_12,C,Ranunculaceae sp.
8825,BG,1989,Andrenidae,Andrena (Micrandrena) semirugosa brassicae Hirashima,female,06_12,C,Ranunculaceae sp.
8830,BG,1989,Andrenidae,Andrena (Micrandrena) semirugosa brassicae Hirashima,female,06_12,C,Rosa rugosa Thunb.
8831,BG,1989,Andrenidae,Andrena (Micrandrena) semirugosa brassicae Hirashima,female,06_12,C,Rosa rugosa Thunb.
8832,BG,1989,Andrenidae,Andrena (Micrandrena) semirugosa brassicae Hirashima,female,06_12,C,Rosa rugosa Thunb.
8833,BG,1989,Andrenidae,Andrena (Micrandrena) semirugosa brassicae Hirashima,female,06_12,D,Anthriscus sylvestris (L.) Hoffm. subsp. Sylvestris
8834,BG,1989,Andrenidae,Andrena (Micrandrena) semirugosa brassicae Hirashima,female,06_12,D,Heracleum lanatum Michx. var. lanatum
8835,BG,1989,Andrenidae,Andrena (Micrandrena) semirugosa brassicae Hirashima,female,06_12,D,Rosa orientalis Dup.
8836,BG,1989,Andrenidae,Andrena (Micrandrena) semirugosa brassicae Hirashima,female,06_12,D,Rosa orientalis Dup.
8837,BG,1989,Andrenidae,Andrena (Micrandrena) semirugosa brassicae Hirashima,female,06_12,D,Rosa orientalis Dup.
8838,BG,1989,Andrenidae,Andrena (Micrandrena) semirugosa brassicae Hirashima,female,06_12,D,Rosa orientalis Dup.
8839,BG,1989,Andrenidae,Andrena (Micrandrena) semirugosa brassicae Hirashima,female,06_12,D,Rosa orientalis Dup.
8840,BG,1989,Andrenidae,Andrena (Micrandrena) semirugosa brassicae Hirashima,female,06_12,D,Rosa orientalis Dup.
8841,BG,1989,Andrenidae,Andrena (Micrandrena) semirugosa brassicae Hirashima,female,06_12,D,Heracleum lanatum Michx. var. lanatum
8842,BG,1989,Andrenidae,Andrena (Micrandrena) semirugosa brassicae Hirashima,female,06_12,D,Heracleum lanatum Michx. var. lanatum
8843,BG,1989,Andrenidae,Andrena (Micrandrena) semirugosa brassicae Hirashima,female,06_12,D,Rosa orientalis Dup.
8844,BG,1989,Andrenidae,Andrena (Micrandrena) semirugosa brassicae Hirashima,female,06_12,D,Geranium erianthum DC.
8845,BG,1989,Andrenidae,Andrena (Micrandrena) semirugosa brassicae Hirashima,female,06_19,A,Rosa orientalis Dup.
8850,BG,1989,Andrenidae,Andrena (Micrandrena) semirugosa brassicae Hirashima,female,06_12,D,Phedimus kamtschaticus (Fisch.) 't Hart
8851,BG,1989,Andrenidae,Andrena (Micrandrena) semirugosa brassicae Hirashima,female,06_19,A,Rosa orientalis Dup.
8852,BG,1989,Andrenidae,Andrena (Micrandrena) semirugosa brassicae Hirashima,female,06_19,A,Rosa orientalis Dup.
8853,BG,1989,Andrenidae,Andrena (Micrandrena) semirugosa brassicae Hirashima,female,06_19,A,Rosa orientalis Dup.
8854,BG,1989,Andrenidae,Andrena (Micrandrena) semirugosa brassicae Hirashima,female,06_19,A,Rosa orientalis Dup.
8856,BG,1989,Andrenidae,Andrena (Micrandrena) semirugosa brassicae Hirashima,female,06_19,A,Rosa orientalis Dup.
8857,BG,1989,Andrenidae,Andrena (Micrandrena) semirugosa brassicae Hirashima,female,06_19,A,Rosa orientalis Dup.
8859,BG,1989,Andrenidae,Andrena (Micrandrena) semirugosa brassicae Hirashima,female,06_19,A,Rosa orientalis Dup.
8861,BG,1989,Andrenidae,Andrena (Micrandrena) semirugosa brassicae Hirashima,female,06_19,A,Rosa orientalis Dup.
8865,BG,1989,Andrenidae,Andrena (Micrandrena) semirugosa brassicae Hirashima,female,06_19,A,Rosa orientalis Dup.
8870,BG,1989,Andrenidae,Andrena (Micrandrena) semirugosa brassicae Hirashima,female,06_19,A,Rorippa palustris (L.) Besser
8871,BG,1989,Andrenidae,Andrena (Micrandrena) semirugosa brassicae Hirashima,female,06_19,A,Rorippa palustris (L.) Besser
8872,BG,1989,Andrenidae,Andrena (Micrandrena) semirugosa brassicae Hirashima,female,06_19,A,Rorippa palustris (L.) Besser
8873,BG,1989,Andrenidae,Andrena (Micrandrena) semirugosa brassicae Hirashima,female,06_19,A,Rorippa palustris (L.) Besser
8874,BG,1989,Andrenidae,Andrena (Micrandrena) semirugosa brassicae Hirashima,female,06_19,A,Rorippa palustris (L.) Besser
8875,BG,1989,Andrenidae,Andrena (Micrandrena) semirugosa brassicae Hirashima,female,06_19,A,Rorippa palustris (L.) Besser
8876,BG,1989,Andrenidae,Andrena (Micrandrena) semirugosa brassicae Hirashima,female,06_19,A,Rorippa palustris (L.) Besser
8877,BG,1989,Andrenidae,Andrena (Micrandrena) semirugosa brassicae Hirashima,female,06_19,A,Rorippa palustris (L.) Besser
8878,BG,1989,Andrenidae,Andrena (Micrandrena) semirugosa brassicae Hirashima,female,06_19,A,Neillia incisa (Thunb.) S.H.Oh
8879,BG,1989,Andrenidae,Andrena (Micrandrena) semirugosa brassicae Hirashima,female,06_19,A,Neillia incisa (Thunb.) S.H.Oh
8880,BG,1989,Andrenidae,Andrena (Micrandrena) semirugosa brassicae Hirashima,female,06_19,A,Neillia incisa (Thunb.) S.H.Oh
8881,BG,1989,Andrenidae,Andrena (Micrandrena) semirugosa brassicae Hirashima,female,06_19,A,Neillia incisa (Thunb.) S.H.Oh
8887,BG,1989,Andrenidae,Andrena (Micrandrena) semirugosa brassicae Hirashima,female,06_19,A,Capsella bursa-pastoris (L.) Medik.
8891,BG,1989,Andrenidae,Andrena (Micrandrena) semirugosa brassicae Hirashima,female,06_19,B,Rosa orientalis Dup.
8892,BG,1989,Andrenidae,Andrena (Micrandrena) semirugosa brassicae Hirashima,female,06_19,B,Rosa orientalis Dup.
8893,BG,1989,Andrenidae,Andrena (Micrandrena) semirugosa brassicae Hirashima,female,06_19,B,Rosa orientalis Dup.
8896,BG,1989,Andrenidae,Andrena (Micrandrena) semirugosa brassicae Hirashima,female,06_19,B,Rosa orientalis Dup.
8897,BG,1989,Andrenidae,Andrena (Micrandrena) semirugosa brassicae Hirashima,female,06_19,B,Rosa orientalis Dup.
8898,BG,1989,Andrenidae,Andrena (Micrandrena) semirugosa brassicae Hirashima,female,06_19,B,Rorippa palustris (L.) Besser
8899,BG,1989,Andrenidae,Andrena (Micrandrena) semirugosa brassicae Hirashima,female,06_19,B,Rorippa palustris (L.) Besser
8900,BG,1989,Andrenidae,Andrena (Micrandrena) semirugosa brassicae Hirashima,female,06_19,B,Rorippa palustris (L.) Besser
8901,BG,1989,Andrenidae,Andrena (Micrandrena) semirugosa brassicae Hirashima,female,06_19,B,Rorippa palustris (L.) Besser
8902,BG,1989,Andrenidae,Andrena (Micrandrena) semirugosa brassicae Hirashima,female,06_19,B,Rorippa palustris (L.) Besser
8903,BG,1989,Andrenidae,Andrena (Micrandrena) semirugosa brassicae Hirashima,female,06_19,B,Rorippa palustris (L.) Besser
8904,BG,1989,Andrenidae,Andrena (Micrandrena) semirugosa brassicae Hirashima,female,06_19,B,Rosa rugosa Thunb.
8906,BG,1989,Andrenidae,Andrena (Micrandrena) semirugosa brassicae Hirashima,female,06_19,B,Rosa multiflora Thunb.
8907,BG,1989,Andrenidae,Andrena (Micrandrena) semirugosa brassicae Hirashima,female,06_19,B,Rosa multiflora Thunb.
8908,BG,1989,Andrenidae,Andrena (Micrandrena) semirugosa brassicae Hirashima,female,06_19,B,Aruncus dioicus (Walter) Fernald var. kamtschaticus (Maxim.) H.Hara
8910,BG,1989,Andrenidae,Andrena (Micrandrena) semirugosa brassicae Hirashima,female,06_19,C,Rosa rugosa Thunb.
8911,BG,1989,Andrenidae,Andrena (Micrandrena) semirugosa brassicae Hirashima,female,06_19,B,Rosa multiflora Thunb.
9047,BG,1989,Andrenidae,Andrena (Micrandrena) semirugosa brassicae Hirashima,female,07_28,D,Erigeron annuus (L.) Pers.
9079,BG,1989,Andrenidae,Andrena (Micrandrena) semirugosa brassicae Hirashima,female,08_01,A,Hydrangea paniculata Siebold
9080,BG,1989,Andrenidae,Andrena (Micrandrena) semirugosa brassicae Hirashima,female,08_01,A,free
727,BG,1989,Andrenidae,Andrena (Micrandrena) semirugosa brassicae Hirashima,female,06_19,C,Rosa rugosa Thunb.
728,BG,1989,Andrenidae,Andrena (Micrandrena) semirugosa brassicae Hirashima,female,06_19,C,Rosa rugosa Thunb.
735,BG,1989,Andrenidae,Andrena (Micrandrena) semirugosa brassicae Hirashima,female,06_19,C,Ranunculaceae sp.
736,BG,1989,Andrenidae,Andrena (Micrandrena) semirugosa brassicae Hirashima,female,06_19,C,Ranunculaceae sp.
737,BG,1989,Andrenidae,Andrena (Micrandrena) semirugosa brassicae Hirashima,female,06_19,C,Ranunculaceae sp.
738,BG,1989,Andrenidae,Andrena (Micrandrena) semirugosa brassicae Hirashima,female,06_19,C,Ranunculaceae sp.
740,BG,1989,Andrenidae,Andrena (Micrandrena) semirugosa brassicae Hirashima,female,06_19,C,Ranunculaceae sp.
741,BG,1989,Andrenidae,Andrena (Micrandrena) semirugosa brassicae Hirashima,female,06_19,C,Ranunculaceae sp.
742,BG,1989,Andrenidae,Andrena (Micrandrena) semirugosa brassicae Hirashima,female,06_19,C,Ranunculaceae sp.
743,BG,1989,Andrenidae,Andrena (Micrandrena) semirugosa brassicae Hirashima,female,06_19,C,Ranunculaceae sp.
747,BG,1989,Andrenidae,Andrena (Micrandrena) semirugosa brassicae Hirashima,female,06_19,C,Ranunculaceae sp.
753,BG,1989,Andrenidae,Andrena (Micrandrena) semirugosa brassicae Hirashima,female,06_19,C,Rosa multiflora Thunb.
755,BG,1989,Andrenidae,Andrena (Micrandrena) semirugosa brassicae Hirashima,female,06_19,C,Rosa multiflora Thunb.
756,BG,1989,Andrenidae,Andrena (Micrandrena) semirugosa brassicae Hirashima,female,06_19,C,Rosa multiflora Thunb.
772,BG,1989,Andrenidae,Andrena (Micrandrena) semirugosa brassicae Hirashima,female,06_19,D,Ranunculaceae sp.
773,BG,1989,Andrenidae,Andrena (Micrandrena) semirugosa brassicae Hirashima,female,06_19,D,Ranunculaceae sp.
775,BG,1989,Andrenidae,Andrena (Micrandrena) semirugosa brassicae Hirashima,female,06_19,D,Dasiphora fruticosa (L.) Rydb.
776,BG,1989,Andrenidae,Andrena (Micrandrena) semirugosa brassicae Hirashima,female,06_19,D,Dasiphora fruticosa (L.) Rydb.
778,BG,1989,Andrenidae,Andrena (Micrandrena) semirugosa brassicae Hirashima,female,06_19,D,Rosa rugosa Thunb.
783,BG,1989,Andrenidae,Andrena (Micrandrena) semirugosa brassicae Hirashima,female,06_19,D,Rosa rugosa Thunb.
784,BG,1989,Andrenidae,Andrena (Micrandrena) semirugosa brassicae Hirashima,female,06_19,D,Rosa rugosa Thunb.
790,BG,1989,Andrenidae,Andrena (Micrandrena) semirugosa brassicae Hirashima,female,06_19,D,Rosa multiflora Thunb.
792,BG,1989,Andrenidae,Andrena (Micrandrena) semirugosa brassicae Hirashima,female,06_19,D,Rosa multiflora Thunb.
793,BG,1989,Andrenidae,Andrena (Micrandrena) semirugosa brassicae Hirashima,female,06_19,D,Rosa multiflora Thunb.
794,BG,1989,Andrenidae,Andrena (Micrandrena) semirugosa brassicae Hirashima,female,06_19,D,Rosa multiflora Thunb.
796,BG,1989,Andrenidae,Andrena (Micrandrena) semirugosa brassicae Hirashima,female,06_19,D,Rosa multiflora Thunb.
797,BG,1989,Andrenidae,Andrena (Micrandrena) semirugosa brassicae Hirashima,female,06_19,D,Rosa multiflora Thunb.
800,BG,1989,Andrenidae,Andrena (Micrandrena) semirugosa brassicae Hirashima,female,06_19,D,Aegopodium podagraria L.
821,BG,1989,Andrenidae,Andrena (Micrandrena) semirugosa brassicae Hirashima,female,06_19,D,Aegopodium podagraria L.
822,BG,1989,Andrenidae,Andrena (Micrandrena) semirugosa brassicae Hirashima,female,06_19,D,Aegopodium podagraria L.
823,BG,1989,Andrenidae,Andrena (Micrandrena) semirugosa brassicae Hirashima,female,06_19,D,Aegopodium podagraria L.
824,BG,1989,Andrenidae,Andrena (Micrandrena) semirugosa brassicae Hirashima,female,06_19,D,Aegopodium podagraria L.
825,BG,1989,Andrenidae,Andrena (Micrandrena) semirugosa brassicae Hirashima,female,06_19,D,Aegopodium podagraria L.
827,BG,1989,Andrenidae,Andrena (Micrandrena) semirugosa brassicae Hirashima,female,06_19,D,Aegopodium podagraria L.
828,BG,1989,Andrenidae,Andrena (Micrandrena) semirugosa brassicae Hirashima,female,06_19,D,Aegopodium podagraria L.
829,BG,1989,Andrenidae,Andrena (Micrandrena) semirugosa brassicae Hirashima,female,06_19,D,Aegopodium podagraria L.
830,BG,1989,Andrenidae,Andrena (Micrandrena) semirugosa brassicae Hirashima,female,06_19,D,Aegopodium podagraria L.
831,BG,1989,Andrenidae,Andrena (Micrandrena) semirugosa brassicae Hirashima,female,06_19,D,Aegopodium podagraria L.
832,BG,1989,Andrenidae,Andrena (Micrandrena) semirugosa brassicae Hirashima,female,06_19,D,Aegopodium podagraria L.
833,BG,1989,Andrenidae,Andrena (Micrandrena) semirugosa brassicae Hirashima,female,06_19,D,Aegopodium podagraria L.
836,BG,1989,Andrenidae,Andrena (Micrandrena) semirugosa brassicae Hirashima,female,06_19,D,Aegopodium podagraria L.
842,BG,1989,Andrenidae,Andrena (Micrandrena) semirugosa brassicae Hirashima,female,06_27,A,Rosa multiflora Thunb.
843,BG,1989,Andrenidae,Andrena (Micrandrena) semirugosa brassicae Hirashima,female,06_27,A,Rosa multiflora Thunb.
849,BG,1989,Andrenidae,Andrena (Micrandrena) semirugosa brassicae Hirashima,female,06_27,A,Rosa multiflora Thunb.
868,BG,1989,Andrenidae,Andrena (Micrandrena) semirugosa brassicae Hirashima,female,06_27,A,Rosa multiflora Thunb.
874,BG,1989,Andrenidae,Andrena (Micrandrena) semirugosa brassicae Hirashima,female,06_27,A,Rosa multiflora Thunb.
883,BG,1989,Andrenidae,Andrena (Micrandrena) semirugosa brassicae Hirashima,female,06_27,A,Spiraea betulifolia Pall. var. betulifolia
890,BG,1989,Andrenidae,Andrena (Micrandrena) semirugosa brassicae Hirashima,female,06_27,A,Phedimus kamtschaticus (Fisch.) 't Hart
891,BG,1989,Andrenidae,Andrena (Micrandrena) semirugosa brassicae Hirashima,female,06_27,A,Phedimus kamtschaticus (Fisch.) 't Hart
894,BG,1989,Andrenidae,Andrena (Micrandrena) semirugosa brassicae Hirashima,female,06_27,A,Phedimus kamtschaticus (Fisch.) 't Hart
895,BG,1989,Andrenidae,Andrena (Micrandrena) semirugosa brassicae Hirashima,female,06_27,A,Phedimus kamtschaticus (Fisch.) 't Hart
897,BG,1989,Andrenidae,Andrena (Micrandrena) semirugosa brassicae Hirashima,female,06_27,A,Phedimus kamtschaticus (Fisch.) 't Hart
898,BG,1989,Andrenidae,Andrena (Micrandrena) semirugosa brassicae Hirashima,female,06_27,A,Phedimus kamtschaticus (Fisch.) 't Hart
899,BG,1989,Andrenidae,Andrena (Micrandrena) semirugosa brassicae Hirashima,female,06_27,A,Phedimus kamtschaticus (Fisch.) 't Hart
900,BG,1989,Andrenidae,Andrena (Micrandrena) semirugosa brassicae Hirashima,female,06_27,A,Phedimus kamtschaticus (Fisch.) 't Hart
901,BG,1989,Andrenidae,Andrena (Micrandrena) semirugosa brassicae Hirashima,female,06_27,A,Phedimus kamtschaticus (Fisch.) 't Hart
902,BG,1989,Andrenidae,Andrena (Micrandrena) semirugosa brassicae Hirashima,female,06_27,A,Phedimus kamtschaticus (Fisch.) 't Hart
903,BG,1989,Andrenidae,Andrena (Micrandrena) semirugosa brassicae Hirashima,female,06_27,A,Phedimus kamtschaticus (Fisch.) 't Hart
910,BG,1989,Andrenidae,Andrena (Micrandrena) semirugosa brassicae Hirashima,female,06_27,B,Rosa multiflora Thunb.
912,BG,1989,Andrenidae,Andrena (Micrandrena) semirugosa brassicae Hirashima,female,06_27,B,Rosa multiflora Thunb.
914,BG,1989,Andrenidae,Andrena (Micrandrena) semirugosa brassicae Hirashima,female,06_27,B,Rosa multiflora Thunb.
916,BG,1989,Andrenidae,Andrena (Micrandrena) semirugosa brassicae Hirashima,female,06_27,B,Rosa multiflora Thunb.
917,BG,1989,Andrenidae,Andrena (Micrandrena) semirugosa brassicae Hirashima,female,06_27,B,Rosa multiflora Thunb.
918,BG,1989,Andrenidae,Andrena (Micrandrena) semirugosa brassicae Hirashima,female,06_27,B,Rosa multiflora Thunb.
919,BG,1989,Andrenidae,Andrena (Micrandrena) semirugosa brassicae Hirashima,female,06_27,B,Rosa multiflora Thunb.
922,BG,1989,Andrenidae,Andrena (Micrandrena) semirugosa brassicae Hirashima,female,06_27,B,Rosa multiflora Thunb.
925,BG,1989,Andrenidae,Andrena (Micrandrena) semirugosa brassicae Hirashima,female,06_27,B,Rosa multiflora Thunb.
927,BG,1989,Andrenidae,Andrena (Micrandrena) semirugosa brassicae Hirashima,female,06_27,B,Lupinus sp.
934,BG,1989,Andrenidae,Andrena (Micrandrena) semirugosa brassicae Hirashima,female,06_27,B,Aegopodium podagraria L.
935,BG,1989,Andrenidae,Andrena (Micrandrena) semirugosa brassicae Hirashima,female,06_27,B,Aegopodium podagraria L.
936,BG,1989,Andrenidae,Andrena (Micrandrena) semirugosa brassicae Hirashima,female,06_27,B,Aegopodium podagraria L.
937,BG,1989,Andrenidae,Andrena (Micrandrena) semirugosa brassicae Hirashima,female,06_27,B,Aegopodium podagraria L.
938,BG,1989,Andrenidae,Andrena (Micrandrena) semirugosa brassicae Hirashima,female,06_27,B,Aegopodium podagraria L.
942,BG,1989,Andrenidae,Andrena (Micrandrena) semirugosa brassicae Hirashima,female,06_27,B,Aegopodium podagraria L.
943,BG,1989,Andrenidae,Andrena (Micrandrena) semirugosa brassicae Hirashima,female,06_27,B,Aegopodium podagraria L.
944,BG,1989,Andrenidae,Andrena (Micrandrena) semirugosa brassicae Hirashima,female,06_27,B,Aegopodium podagraria L.
947,BG,1989,Andrenidae,Andrena (Micrandrena) semirugosa brassicae Hirashima,female,06_27,B,Aegopodium podagraria L.
949,BG,1989,Andrenidae,Andrena (Micrandrena) semirugosa brassicae Hirashima,female,06_27,B,Aruncus dioicus (Walter) Fernald var. kamtschaticus (Maxim.) H.Hara
950,BG,1989,Andrenidae,Andrena (Micrandrena) semirugosa brassicae Hirashima,female,06_27,B,Aruncus dioicus (Walter) Fernald var. kamtschaticus (Maxim.) H.Hara
962,BG,1989,Andrenidae,Andrena (Micrandrena) semirugosa brassicae Hirashima,female,06_27,C,Rosa multiflora Thunb.
965,BG,1989,Andrenidae,Andrena (Micrandrena) semirugosa brassicae Hirashima,female,06_27,C,Rosa multiflora Thunb.
980,BG,1989,Andrenidae,Andrena (Micrandrena) semirugosa brassicae Hirashima,female,06_27,C,Ranunculaceae sp.
981,BG,1989,Andrenidae,Andrena (Micrandrena) semirugosa brassicae Hirashima,female,06_27,C,Ranunculaceae sp.
989,BG,1989,Andrenidae,Andrena (Micrandrena) semirugosa brassicae Hirashima,female,06_27,D,Rosa orientalis Dup.
990,BG,1989,Andrenidae,Andrena (Micrandrena) semirugosa brassicae Hirashima,female,06_27,D,Rosa orientalis Dup.
991,BG,1989,Andrenidae,Andrena (Micrandrena) semirugosa brassicae Hirashima,female,06_27,D,Rosa orientalis Dup.
992,BG,1989,Andrenidae,Andrena (Micrandrena) semirugosa brassicae Hirashima,female,06_27,D,Rosa orientalis Dup.
993,BG,1989,Andrenidae,Andrena (Micrandrena) semirugosa brassicae Hirashima,female,06_27,D,Rosa orientalis Dup.
994,BG,1989,Andrenidae,Andrena (Micrandrena) semirugosa brassicae Hirashima,female,06_27,D,Rosa orientalis Dup.
995,BG,1989,Andrenidae,Andrena (Micrandrena) semirugosa brassicae Hirashima,female,06_27,D,Rosa orientalis Dup.
997,BG,1989,Andrenidae,Andrena (Micrandrena) semirugosa brassicae Hirashima,female,06_27,D,Rosa orientalis Dup.
1002,BG,1989,Andrenidae,Andrena (Micrandrena) semirugosa brassicae Hirashima,female,06_27,D,Neillia incisa (Thunb.) S.H.Oh
1004,BG,1989,Andrenidae,Andrena (Micrandrena) semirugosa brassicae Hirashima,female,06_27,D,Rubus allegheniensis Ced.Porter
1006,BG,1989,Andrenidae,Andrena (Micrandrena) semirugosa brassicae Hirashima,female,06_27,D,Rubus allegheniensis Ced.Porter
1008,BG,1989,Andrenidae,Andrena (Micrandrena) semirugosa brassicae Hirashima,female,06_27,D,Rubus allegheniensis Ced.Porter
1011,BG,1989,Andrenidae,Andrena (Micrandrena) semirugosa brassicae Hirashima,female,06_27,D,Rubus allegheniensis Ced.Porter
1015,BG,1989,Andrenidae,Andrena (Micrandrena) semirugosa brassicae Hirashima,female,06_27,D,Rosa multiflora Thunb.
1016,BG,1989,Andrenidae,Andrena (Micrandrena) semirugosa brassicae Hirashima,female,06_27,D,Rosa multiflora Thunb.
1019,BG,1989,Andrenidae,Andrena (Micrandrena) semirugosa brassicae Hirashima,female,06_27,D,Rosa multiflora Thunb.
